id,aggression,offense,codemixed,tweet
1172,0,0,0,"- Legal aid responsible for 90% undertrials in jail, not courts
- Judges are not under any pressure but due to pressure their health has deteriorated
- Morning walks are important than the lack of justice to the millions
- Media trials are bad but using same media for PR is good! "
5242,1,1,0,Of course. Our honourable MeeLords have more important cases like the hijab issue to hear. The biggest festival of the Hindus is too small an issue for MeeLords to give priority. 
2305,2,0,0,He was willing to be burnt at the city square if demonetisation problems were not resolved in 10? days 
7882,0,0,0,"OK. But history can't be hidden, no doubt he has done some good thing but did more blunder for India. Due to him we have JnK problem, lost land to Myanmar, China, Pak etc. You can't run away as there is no one else other than Nehru who is disaster for India. "
6252,0,0,0,"...akin to what, say, Dalit women may face. The existence of Pasmandas who have risen or former badshahs who have to ply rickshaws for survival does not negate that. That echoes the 'poor Brahmin' trope. Not untrue, but not sufficient argument against the full truth. "
7999,0,0,0,"But I do have one emergency solution that I can use that'll kind of put everything back to normal, relatively speaking. "
6026,0,0,0,Same. 
5526,1,0,0,"You forgot what Seasonal Migrants Means.
Go try to Vote in Mexico, Nicaragua or Venezuela When You aren't a ""Legal Citizen and see what happens. "
3672,0,0,0,"Also, hope you know that, cash in circulation today is way higher than what it was prior to demonetisation also. "
3466,0,0,0,He's not in favor of incest or secularism. He's pointing out that the taboo against incest has religious origins. 
7752,0,0,0,"Yes, very true. IPL had changed the way the cricket is played al over the world.
It changed players life etc. "
1609,0,0,0,"Environments that are only favourable to human lead to the extinction of other species.
&
Rain sick clothes snow swimming is the part of our life. No 1 have complaint against it. "
3549,0,0,0,"Some teachings fail on rational logic like child marriage, marital rape, domestic violence...but some do not like sati which was a choice earlier but becomes a forced practice later on. "
2733,0,0,0,"Chidambaram: In 2016, nine issues have been formulated by a three judge bench of this court. 

Counsel for RBI: these nine issues are all related to the notification. After which there has been legislation. If they wish to address on those.. #SupremeCourt #Demonetisation "
3078,2,1,0,"#Demonetisation was not necessary for digital payments, people were always happy to use digital because it’s easy and convenient . If we are to adopt such drastic measure to adopt a technology , he could just burn the poor to get rid of poverty . It’s ridiculous . "
7193,0,0,0,"Have we noticed 
  
# We may  questions a PM died almost six decades ago 
but not  the PM currently ruling?

# Say no Evil about the dead except when the dead is a Nehru or Gandhi! "
2470,0,0,0,If you understand how many business were shut because of demonetisation and how people choose other fields of interest instead of risky business you will understand whole picture. 
7157,0,0,0,Because it has a lot of fat. The risk outweighs the benefits. Nutrition is a very lengthy discussion and a legit stream of allied health sciences. 
7146,0,0,0,A great call Mahesh ji. Sooner the better. Based in Australia at Queensland Cricket we passionately promote Women's Big Bash League. I am sure BCCI will launch this soon and it will be a great hit. 
5115,1,0,0,"Hmmm, I haven’t seen such vitriol as those who don’t like Andrews… calling for lynching is pretty extreme. I didn’t like Morrison very much, I never got to the point of wishing death upon him. There’s some incredibly gross and incendiary commentary coming from the right. "
7090,0,0,0,"Although wouldn't have ended as badly, this is exactly what some hipsters wanted to do with the Indian team - turn the whole World Cup into an India A, India B project throwing up all names that rank high on IPL Phase SR. "
8073,0,0,0,Indian Armys we can do it 
224,1,0,0,"Urban thought that only low lying, rural, hilly areas etc will be damaged by floods or environmental hazards but We are not aware of multifaceted adversaries of our actions caused to the Earth and its natural environment.  Wait for more to come. "
5384,1,0,0,"I don't know. A 7 year old should *never* have to wear the hijab. Any parent or teacher forcing it on a 7 year old should be sued. How can a 7 year old be exercising ""freedom of choice""? "
4765,1,0,0,"And are you planing to impose Bitcoins… So in your logic the global inflation and economic crisis it’s because the liberals an specially J. Trudeau.

Stop the lies and the blames, you will never reach the PM position with that strategy. "
5997,0,0,0,"I fully agree Ross. Also this: 

Capitalism. It shouldn’t be that way. "
1872,0,0,0,"Rape must be held to include “Marital Rape” for the purpose of the Medical Termination of Pregnancy Act & Rules,

Wife Conceiving Out Of Forced Sex Can Seek Abortion upto 24weeks
Supreme Court. "
725,2,0,0,courts should rather look at how to give judgements in maximum 6 months. They are avoiding the real question. undertrials should not be given bails. They should be convicted/acquitted. Now they roam free after committing crime with no fear of law. 
3509,1,0,0,"Iftar party given out by Rastrapati and PM, all your parameters including inequality in society being worse, no Hindus ever complained for a break of secularism. Indian laws boost Christianity and Islam, their donations used for deceitful conversion of poor. "
7651,0,0,0,@USER 's recent announcement has taken EQUAL PAY FOR EQUAL WORK to a whole new level in India Same pay for BOTH men and women cricketers!! 
3855,1,1,0,"Everybody thought Rahul Gandhi is a pappu but BJP realized us that we public are master of Pappu. Demonetisation,sudden lockdown, covid handling failure,inflation, unemployment,Rupee fall made us Pappu.BJP made us to forget the essential things and fight for religion with hatred. "
7019,0,0,0,He already in the team and he deserves more than 7cr in ipl according to his performance in IPL form last 2 season and in domestic and for india too 
5261,0,1,0,"Regardless of what people say or think about
you, just remember that the only one you have to
please is Allah. "
5457,0,0,0,"The reason Hijab spoke with JP is because his followers pressed for it, and set it up, Christians are just not that organised. "
2797,0,0,0,"Chidambaram: It is in the interest of RBI to take out unused currency, fake currency from circulation. Fake ₹2000 notes started circulating within months of being introduced. We feel none of the objectives of demonetisation were achieved. Even if they were, was this the method? "
7420,1,0,0,Use your mind please. Revenue generation only happens when men like you give women’s cricket status enough to go and watch their game with the same respect and enthusiasm as you would your men’s cricket?? No? 
5497,0,0,0,"I’ve always wanted language lessons like these. Most modern-language teaching is about being a good migrant or tourist, not learning to love a language and culture. "
607,1,1,0,What is this urban flooding now u get to know about situation of Villagers in flood and floods in northeast every year. 
4362,1,0,0,Yes U always U did no wrong as FM but U ended up in Tihar jail .Ur Regine saw double digits Retail Inflation but ur handling of Economy was Good .U claim as successful FM but Economy was in ICU then .Remember 0 loss theory on Spectrum ? Coal allocation suspended by SC ? 
4832,0,0,0,"Lowest unemployment rate ever under President Biden while Trump was the first President since Hoover to lose jobs. Americans incomes also increased massively in 2021, when the U.S. saw the best growth in 4 decades before experiencing the same global inflation as our peers "
1641,0,0,0,"One might expect the dst, dbt, isro, dae, earth sciences and csir secretaries to be such an empowered group given that were academics/scientists, many of them high achieving which got them those jobs. But either they don't have a real say or don't want to take a stand. "
7988,0,0,0,"I will probably do more and more on YouTube, especially with camera on the way "
7001,0,0,0,"Dear Jai sir very very happy to read the news about equal pay, a big step from you ;really want to salute you for this decision. Can we have women IPL too for improvement and women empowerment;just a thought from my side "
