id,aggression,offense,codemixed,tweet
4014,1,1,1,Usse Pehle tum Hindu Dharam mein Ghar Wapasi kardoge 
7366,2,1,1,"rahul gandhi ke ac ka audit karna padega
bahot sare bangladeshi, aru pakistani bhare pade hai "
3750,1,0,1,पत्रकार को भी अपनी फैमलि paalni होती है uapa कौन lagwana पसंद करेगा 
6666,1,1,1,"Kisne roka ? Bann karo APKI SARKAR hai bhai , sab kaam karwalo abhi , warna jab SARKAR change hojayegi aapko wapas MAHATMA GANDHI ji ko hi naman karna hai GODSE ko nahi "
4489,1,1,1,"Good debate. APSinghji, desh ko neecha aur ghatia dikha kar aapko kya sukh milta hai?
Desh is samay thik thak perform kar raha hai w.r.t other countries. Here in North America inflation is squeezing the last drop of blood. No change in income but everything is min 10% expensive "
3095,0,0,1,Tweet No 1 #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 
7325,0,0,1,@USER ye ghor anyay kyun kiya aapne pak mens team se bhi jyada de diya 
4900,0,0,1,"A person who has been elected a record 10 consecutive times, has been President of the Karnataka Congress, Cabinet Minister of India, & leader of the Opposition in Rajya Sabha, is being ridiculed by upper caste BJP as a Gandhi proxy. The reason is that Kharge is a Dalit. "
7567,0,0,1,"हर छेत्र में मिलना चाहिए,
 पुरुष और महिलाओं को बराबरी का दर्जा 

BCCI के फैसले का स्वागत और इनका धन्यवाद "
6394,0,0,1,Muslim parents don't want their kids to be taught Sodom and Gomorrah stuff 
2616,2,1,1,"* Destruction of unorganised sector because of demonetisation.
* Small business shutting because of too much compliance burden.. 
* Gunda raj tax is also demotivating small entrepreneurs.. "
7291,0,0,1,Gandhi jee ka 
7953,2,1,1,Emergency ka gana majon likh rahe he ? 
6301,0,0,1,Us ne theek kaha hy dobara sune.....ap k ey ilfaz batay hain k ap is ko naheen janti muhterma ey banada indian hy and muslim hy....and ey tu batana zaoori naheen ho ga k ey actor hy.....g actor hy.... 
6496,2,1,1,"Are you super fool?
India made President minority person Zakir Husain, Fa Ali Ahmad, Zail Singh, K R Narayanan Christian.
India made Indira Gandhi, Rajiv Gandhi and Manmohan as Prime minister. "
5672,0,0,1,"getting over Covid-19 @USER sick and my babygirl&she just turned4but im trying 2get some food from store,some diapers&new sippy cup 1Thing after another needin2 get my own place2get out my situation Retweet &PLZ help $LexieDroz msg me TYSM for any support have a gr8 day "
2592,0,1,1,"Ghar wapasi kyon, jab tum gharme hi ho, sirf soch badhlo aur bajaay doosre dharamke liye nafrath aur gussa paalnese. Wo kehethe haina Jiyo aur Jeene dho, dekho aapko, hum sabko jannath yehi naseeb hogi, Jai Mahakaal "
4151,0,0,1,Kashmiri Pandits are victims since times when there were no vote banks. Also Sardar Patel was a reluctant Congress man... 
2121,0,1,1,"My dude..have you seen SF, LA and NYC etc?
Too many homeless people and open defecation everywhere...lol "
8245,0,0,1,Jai Hind 
6823,2,0,1,"Don't use the photos of Dr Ambedkar and Bhagat Singh for peddling soft Hindutva.

They would have been the first ones to oppose majoritarian politics. "
3062,0,0,1,"""We always know where the Lakshman Rekha is, but the manner in which it was done has to be examined."" 
- #SupremeCourtOfIndia said about #Demonetisation today. "
3697,0,0,1,"hi frends, iam fine and hope yu sae,gd news fr all six years after the govt       demonetised500 1000n0tes apex court to decide validity of demonetisation how it w as done.nov 7th letter to rbi  sek recommendation  fr demo up to this time none of  vital documents "
7495,1,1,1,തുല്യവേതനം ഔദാര്യമല്ല. അവകാശമാണ്. എല്ലാ മേഖലകളിലും അനിവാര്യമാണ്. #BCCI #equalpay #BCCIWomen 
6519,2,1,1,Itni taqleef hui ke typing bhi nahi ho raha? That's what real heroes like Godse Ji n Veer Savarkar and their followers do. They shale you from within. Yeh tadap mujhe Acha laga. Yeh dar mujhe Acha laga. Thand aaraha hai. Free ka kambal milgaya ya bhejun yahan se? Gaddar muftkhor 
3093,0,0,1,#15अक्टूबर_चलो_नागपुर अनंत दादा पे हमला का मतलब आदिवासी समाज पर हमला. #adivasilivesmatter #ARREST_FOR_BJP_GUNDE #ARREST_FOR_BJP_GUNDE @USER @USER @USER @USER @USER @USER @USER #15अक्टूबर_चलो_नागपुर 
3447,0,0,1,सुंदर 
2741,0,0,1,"Chidambaram: Therefore, the judgement of Justice Mukherjee will be of some assistance, but the Court has to go beyond it. #Demonetisation #SupremeCourtofIndia "
183,2,1,1,Aj jab unchay gharon main pani bhara tw kaisi qayamat agai media / social media per. Gareeb tw bardast or sabar Kar Kar k marta hi jarha hai koi pursan e haal nae. #Karachirain #urbanflood #chauhanified 
538,1,0,1,"Urbanflood kal Karachi kay north me aya, wo kam tha kia? "
6349,1,0,1,"Islamic state before you know it. I think I'd rather live in a collapsed, poor state than live as a woman/kufur in a muslim country. "
6191,0,0,1,ये चाइनीज प्रोडक्ट हैं 
3161,0,0,1,नोटबंदी: कालाधन वाले परेशान हुए। #Demonetisation #demonetization 
1191,1,0,1,"As a normal citizen of India, is RSS so pitted against India so much as it prefers Bharath and Bhaarathiyan concepts.

Whose fault-line is it anyway
Nehru
Golwalkar / Savarkar

Or is
The Wire? @USER @USER "
992,2,1,1,"Except for the change in capital, this is exactly what Darpok Savarkar and Guru ka Ghanta Golwalkar propounded almost a 100 years ago. "
6120,1,0,1,You threatening me? I'm already on probation! Power to the people! 
5608,0,1,1,Finally aapki bhi ghar wapasi ho gyi..good to see you in ABP 
1039,2,1,1,Golwalkar as the most important ideologue of the RSS and Hindutva brand of politics forcefully argued for adopting the models of Hitler and Mussolini #RSSBrokeIndia 
4603,0,0,1,"I'll never understand Men or women who rape, DISGUSTING!!!!!!

SIES !!! "
730,1,0,1,"This, sadly has always been around. DG. Vanzara was worst case, even Sawarkar then, and Bhima Koregaon activists, Purohit, Pragya. Undertrials can be dragged. Today, Maharashtra State Legislative Assembly is like an Undertrial. Isn't it sad? "
3490,0,0,1,We Write Frnds #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो 
7365,0,0,1,Are bhai yar aap log kuchh bhi karte rehte ho. apna hi beta hara hai to fir khushi kis bat ki ha #ICCT20WorldCup #BCCI #KLRahul #vipinbaba 
2911,0,0,1,Chidambaram: All I'm trying to say is these objectives could never be achieved with a note for note exchange. #SupremeCourt #Demonetisation 
3171,1,1,1,"musalman 
66 crore hein 
india pak bangladesh mein

Dalit 
40 karod 
Tribal
25 karod honge

Sikh christian 5 crore
Jain 1 karod honge
Bache huye tum log sirf 
30 karod 

Adivasi aur dalitonko muslim se koi problem nahi

Aur bache huye 30 karod logonko pura desh hona
Wah re wah "
1366,2,0,1,Nobody  literally  nois dying to marry you bro so please  don't get married  but if you do get married & rape your wife you should  be punished for #maritalrape 
6590,2,1,1,Haha! Tere jaise GBs ke rehte aayega to Modi hi usmein to mere ko bhi doubt nahi h par real thing is that tere bhadwe baap godse and sorry worker ki aukat itni nahi hai ki even Modi can quote dem on international platforms. Goro se accept hone ke liye Bapu ki hi sharan mein jaoge 
7141,0,0,1,Did you forgot how he expressed his attitude towards kohli in IPL 2020? 
3872,2,1,1,लगता है सरकार कोई है ही नही...इसपे UAPA लगना चाहिए और साथ ही इसके घर पे बुलडोझर चलना चाहिए.. 
265,2,0,1,"Tu deke aya tha rihana ko pese
Tu kon h ye certified dene wala ki vo fake farmers hai ya real
shame on you
Agr terorist hote to 2 mhine vha baith k wait na krte
Aur apni field mai sbko pta hota h kis chij se unhe profit hai or kis chij se nhi tu janta kya h farmer's bill bare mai "
8213,1,0,1,Selute to Indian army 
1363,0,0,1,#MaritalRape 
6267,1,0,1,"Rapist ko support kyu karte ho , rapist ko support karne wala rapist hota h . Dalit ko mandir me kyu nahi Jane dete , bhagwan se upper ki shikayat na kar pae "
6583,0,0,1,"I am a hindutwadi ...I am a school student....I have observed that hindutva is spreading like wildfire in my school and in my locality . Almost all my friends are against gandhi ideology and support godse ideology. Still , not even half hindus have become hindutvawadi. "
762,1,0,1,"80% of 6.10 Lakhs prisoners are Undertrials.

Time to rethink Criminal Justice System. @USER @USER @USER #CriminalJusticeReform #CriminalLaw "
3489,0,0,1,Maximum Retweet #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो 
2360,0,1,1,Ghar wapasi kaise ki आपने ??? 
8003,0,0,1,It’s HOT 
1005,1,1,1,"The way Rahul Gandhi changed his DP to Nehru holding a tricolour, I want to change it to Savarkar or Golwalkar holding the Flag.

Can anyone help and share some pictures of theirs holding the tricolour... Note: No editing tricks...I am also graphic designer @USER "
406,1,0,1,"Kuch waps hone wala nahi hai Rahul baba
Kyonki farmer's bill bilkul sahi hai
Jai Hind "
8273,0,0,1,A man is not a man untill he has been a soldier #IndianArmy #army #fouji #respectforsoldier #paramillitary 
5274,0,1,1,Elnaz Rekabi is an Iranian climber  who recently decided to compete officially without the mandatory Hijab/veil While representing Iran. Her passport was confiscated by the I. R. Regime officials and nobody has heard from her since! #مهسا_امینی 
5561,1,1,1,"""Migrants"" is Psy-op/ code talk for illegal immigrants or violators of the USA immigration laws. - Ted Vegh "
2131,1,1,1,Other side is they were not allowed to do love jihad at garba rana did aur arfa khala se bolo likh degi 4 line. Sayma baji ko bolna shayri bhi pad degi 
5084,0,0,1,"well this is pure goosebumbs, whenver i see him i feel so proud that he is our pm, a living legend for sure. "
642,1,0,1,Bilkul parha hay g. Lekin government ki bhi responsibility banthi hay.. Flood mitigation+ urban planning+ proper sanitation. 
2610,2,1,1,"When people are blind and chutiyas then why to blame Modi he is fooling people because he knows that people are chutiyas and will believe whatever nonsense he will utter like he did after demonetisation l, after lockdown and after Covid. Biggest culprits are the chutiya voters. "
1181,2,1,1,"When 200 undertrials can be released in J&K alone, based on their age and health factors, #WhyNoRelief is given to innocent Sant Shri Asharamji Bapu even after 9 years of imprisonment Where Is Justice How long will Human Rights Violation continue https://you "
1214,1,0,1,"इन्हें देश और जनता से कोई लेना देना नहीं है 
अपने दोस्तों की संप्पती बढ़ें और सत्ता अपने हाथ रहे।यही इनके गुरु का संदेश है-M.S.Golwalkar(We Or Our Nationhood Defined) "
8123,2,1,1,"Abe jamure...chup..
Media supporter , if you think in media is correct, why are here in this discussion "
5404,0,0,1,..power of suggestion works both ways. Hijab day in honor of a woman who was murdered bc of her hijab is akin to suggesting death for disobedience. Absolutely vile. 
7271,0,0,1,"Why you fix world cup in australia at this time?
When mostly matches are rain affected. #ICCT20WorldCup #INDvsPAK2022 #BCCI #ravishastri "
6127,1,1,1,The world will remember @USER for two things. His failure to make an accurate assessment of the dangers of #COVID19 and his obsession with his tribal identity. #DisarmTPLF #DisarmTPLF #TPLFisTheCause 
4118,1,1,1,मुसलमानों को पुनः हिंदू धर्म में घर वापसी करने का संकल्प ले ! #GharWapasi 
6530,2,1,1,"Wahi toh kaha maine ke tu binary hai sala. Godse ji ko latkaya kyon ki he ""killed"" someone. I'm thankful to Godse ji because he ensured my freedom. Tere me aur mere me ek functional brain ka farq hai. Tereme nahi hai brain. Braindead MC nikal de slave "
6782,2,1,1,"With a photo of Babasaheb who converted to Buddhism and saheed bhagat singh who was atheist, khujli desh ke saath saath Puri history geography economics sab badal raha hai "
